bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,label,filename
58.9622641509434,1017.6,140.20784571485294,65.46003241882353,96.93164953126023,0.8085106382978723,0.40425531914893614,120.0,68.15953378783293,183.97157652410374,39393.73996965755,0.3704894803622164,0.2,0,regular_133.csv
65.50218340611353,916.0,72.55342858886821,39.191835884530846,118.65917579353061,1.0,0.8,40.0,70.65408693062277,62.99206299209449,13982.118959424735,1.1216347516589489,0.2183406113537118,0,regular_134.csv
77.51396648044692,774.0540540540541,116.42093847756544,23.033791601808755,31.622776601683793,0.5,0.041666666666666664,40.0,22.35722878650987,163.32908157731396,11471.794634132519,0.13688455583414755,0.13333333333333333,0,regular_136.csv
79.13669064748203,758.1818181818181,136.87983107189302,27.26464832201129,35.98941643369749,0.49206349206349204,0.07936507936507936,0.0,25.349161622447152,187.43390537426737,14926.625175931214,0.13524320251360092,0.13333333333333333,0,regular_137.csv
56.89001264222503,1054.6666666666667,91.4962051429214,34.94857781881359,58.4866621989357,0.7241379310344828,0.41379310344827586,80.0,41.17189394923945,122.97539945205459,15906.292340797489,0.3347978061684725,0.23333333333333334,0,regular_138.csv
70.69672131147541,848.695652173913,53.99712937829573,45.387222871640866,67.52777206453653,0.65,0.45,40.0,47.72839825512688,42.213741838410876,6329.662915777154,1.130636522055435,0.20491803278688525,0,regular_140.csv
69.48228882833787,863.5294117647059,68.68009185565376,62.51183003379123,83.37700005355815,0.6896551724137931,0.3103448275862069,40.0,58.82722237830654,70.99094748942217,13119.92004042124,0.82865808189237,0.2724795640326976,0,regular_141.csv
71.90265486725664,834.4615384615385,88.71788943232049,26.72556797059094,41.89079504709142,0.6612903225806451,0.14516129032258066,40.0,29.621265247094183,121.88939221032606,11342.77687933471,0.24301758102117083,0.23333333333333334,0,regular_143.csv
75.6578947368421,793.0434782608696,65.83475906347026,21.85888439259325,29.30079496132918,0.4634146341463415,0.024390243902439025,40.0,20.67280009796789,43.22512764268427,2807.2782585533846,0.47825885602599727,0.13333333333333333,0,regular_144.csv
60.321715817694376,994.6666666666666,42.666666666666664,29.816013248655857,52.265737506259015,0.7804878048780488,0.2682926829268293,40.0,36.93169410877599,43.18106531966971,5010.0545565723205,0.8552751960927878,0.26666666666666666,0,regular_145.csv
63.99700598802395,937.5438596491229,56.57724735648105,37.59578530503562,57.089922571845015,0.7037037037037037,0.25925925925925924,40.0,40.314266145741556,67.25664866854025,8518.121969132353,0.5994093809880662,0.2,0,regular_146.csv
69.52887537993921,862.9508196721312,54.90212639720518,34.205784186585504,43.94353744020411,0.603448275862069,0.017241379310344827,40.0,30.934705506214897,62.75483126111628,6098.780805802373,0.49294540172530826,0.2,0,regular_147.csv
74.52431289640592,805.1063829787234,62.08684173562375,53.93598899705937,67.14976477316141,0.7272727272727273,0.11363636363636363,40.0,46.85126809718227,53.00865358950271,7802.216483337498,0.8838418809879038,0.16666666666666666,0,regular_148.csv
75.90361445783132,790.4761904761905,49.74310421790702,31.97687958094848,51.72436404699022,0.7213114754098361,0.26229508196721313,40.0,36.57464857018843,60.480917764188135,6949.417559561469,0.6047303831068012,0.26666666666666666,0,regular_149.csv
65.40284360189573,917.3913043478261,42.03698074877155,40.437818099634555,58.26767501127458,0.7560975609756098,0.14634146341463414,40.0,41.14945699309881,41.195692352619346,5325.56619930507,0.9988776651907005,0.1,0,regular_150.csv
79.90314769975787,750.9090909090909,61.80926851962519,25.696642977584844,37.03280399090206,0.5714285714285714,0.09523809523809523,40.0,26.17074774034914,31.188759595720985,2564.2720981739103,0.8391083223437875,0.0,0,regular_153.csv
60.144346431435444,997.6,171.09716537687,57.804172116289216,78.85544888073251,0.6590909090909091,0.3409090909090909,120.0,55.666509955075426,223.00261274087393,38999.031135903926,0.24962268051881153,0.13333333333333333,0,regular_154.csv
73.94366197183099,811.4285714285714,140.5528442999868,42.7617987059879,58.55400437691199,0.5714285714285714,0.2857142857142857,40.0,39.58973274443148,182.320641526215,22676.095795681613,0.21714344801018629,0.17605633802816903,0,regular_155.csv
64.1025641025641,936.0,49.95998398718719,39.58973274443148,64.90180966628884,0.7551020408163265,0.3877551020408163,40.0,45.88887942058839,54.013434088729035,7786.801703540064,0.8495827046509529,0.23333333333333334,0,regular_156.csv
67.3076923076923,891.4285714285714,41.20630029101702,20.0,28.284271247461902,0.5,0.0,40.0,14.14213562373095,14.142135623730951,628.3185307179585,0.9999999999999999,0.16025641025641024,0,regular_159.csv
63.30472103004292,947.7966101694915,75.5559686278239,30.604859631377582,47.09080440647752,0.6666666666666666,0.21052631578947367,40.0,33.294529583933915,102.2083039489546,10690.768798765223,0.3257517080076198,0.1,0,regular_16.csv
61.33828996282528,978.1818181818181,40.23073945000532,37.29554445465913,58.66437960093215,0.7169811320754716,0.32075471698113206,40.0,41.48198062992088,38.475764819715884,5014.141879499442,1.078132710923125,0.3,0,regular_160.csv
44.04945904173106,1362.1052631578948,111.24079843050869,66.24868971450597,111.75369742826807,0.8611111111111112,0.6666666666666666,80.0,78.35893986514954,126.28353362254929,31087.453599773977,0.6205000574291636,0.23333333333333334,0,regular_163.csv
63.923585598824396,938.6206896551724,41.499824505738985,33.87373582076398,48.268256249874085,0.6140350877192983,0.19298245614035087,40.0,34.09833154598271,47.048955205225916,5040.02842234555,0.7247415250189291,0.0,0,regular_164.csv
67.37849779086892,890.4918032786885,21.609517446929946,21.197484127446195,30.550504633038933,0.5333333333333333,0.016666666666666666,0.0,21.597324937233417,21.59732493723342,1465.378439974439,0.9999999999999999,0.26666666666666666,0,regular_165.csv
49.66887417218543,1208.0,74.28473747831531,59.853796994029445,81.83932073645681,0.7441860465116279,0.3953488372093023,40.0,57.32829372327665,69.77364313525275,12566.382891077632,0.8216325126115114,0.2,0,regular_167.csv
84.05172413793103,713.8461538461538,43.947251867956005,16.62958838566196,35.276684147527874,0.7777777777777778,0.0,40.0,23.09401076758503,45.10618473374325,3272.542767723787,0.5119921115897162,0.3232758620689655,0,regular_168.csv
68.56343283582089,875.1020408163265,83.83955641774868,31.943828249996997,53.45224838248488,0.7857142857142857,0.23809523809523808,40.0,37.50132272799462,110.89616397185911,13065.107352663414,0.33816609506448675,0.36666666666666664,0,regular_169.csv
46.08632040965618,1301.904761904762,57.372554216491544,30.659419433511783,42.89522117905443,0.575,0.15,40.0,30.199337741082992,72.8834686331544,6914.747485170446,0.4143509949160877,0.13333333333333333,0,regular_169.csv
64.14825374198146,935.3333333333334,51.68709273653874,29.30020108448,41.688500026779074,0.5862068965517241,0.13793103448275862,40.0,29.474187098424963,45.863365291505474,4246.759111920033,0.6426520799572462,0.26666666666666666,0,regular_170.csv
64.49044585987261,930.3703703703703,42.98849815865751,28.98683643294888,45.74174999174925,0.6923076923076923,0.17307692307692307,40.0,32.344301602505595,52.1717691009636,5301.310164031529,0.6199579228358619,0.1,0,regular_171.csv
68.34532374100719,877.8947368421053,36.26108261828439,26.594552697801838,40.36867138796656,0.6296296296296297,0.12962962962962962,40.0,28.540155332308863,29.52295612352539,2647.0737800077195,0.9667106238581109,0.26666666666666666,0,regular_175.csv
68.2343870470316,879.3220338983051,39.99425411187153,28.503153370567887,50.308141397880036,0.7818181818181819,0.23636363636363636,40.0,35.539757739259976,39.42059704106954,4401.366497199117,0.9015530054563509,0.26666666666666666,0,regular_176.csv
55.72755417956656,1076.6666666666667,28.087165910587863,26.010444246043612,38.873012632302,0.6111111111111112,0.1111111111111111,20.0,27.442420078285483,27.080128015453198,2334.65651250532,1.0133785210552013,0.2321981424148607,0,regular_178.csv
80.39816232771823,746.2857142857143,61.55535090054963,32.294037818026325,40.885716222719836,0.5074626865671642,0.05970149253731343,40.0,28.898235964850027,40.17781816929252,3647.6029190581235,0.7192584685182493,0.23333333333333334,0,regular_18.csv
79.07348242811501,758.7878787878788,28.684023190786018,22.808481823659136,33.36230624913196,0.5652173913043478,0.043478260869565216,0.0,23.46215228388181,23.462152283881736,1729.3606440932795,1.000000000000003,0.11980830670926518,0,regular_180.csv
70.75471698113208,848.0,93.46657156438339,48.52772384454869,74.73931303056445,0.8070175438596491,0.3508771929824561,80.0,52.82770475478142,119.40758663147136,19817.256723236445,0.4424149775158258,0.26666666666666666,0,regular_181.csv
78.06691449814126,768.5714285714286,74.34063903575822,29.101033091233294,46.616888874722314,0.746268656716418,0.11940298507462686,40.0,32.93878023673725,95.23838377365617,9855.289858673108,0.34585614467187575,0.1,0,regular_182.csv
52.747252747252745,1137.5,98.96337706444743,64.71208790471572,128.58201014657274,1.0,0.7777777777777778,40.0,89.55307413159947,98.98247756142261,27847.65894977362,0.9047366396343048,0.10989010989010989,0,regular_185.csv
40.54054054054054,1480.0,0.0,--,,,,0.0,,,,,,0,regular_186.csv
78.03468208092485,768.8888888888889,44.76077900194176,26.327441137556068,41.333697829630324,0.6779661016949152,0.1016949152542373,40.0,29.223406186104818,56.40580181681754,5178.506007174489,0.5180922040787617,0.13333333333333333,0,regular_187.csv
73.93652937204591,811.5068493150685,110.0892692925194,43.37248943173741,54.365021434333634,0.5833333333333334,0.1111111111111111,80.0,38.42380627799501,151.43297013677184,18279.76874484217,0.2537347464247135,0.13333333333333333,0,regular_188.csv
52.94117647058824,1133.3333333333333,222.3110933404409,107.04234917138652,160.80442940456905,0.8709677419354839,0.5806451612903226,200.0,112.64301812246407,285.02113034836077,100862.84386586078,0.39520935863523043,0.3,0,regular_189.csv
67.22689075630252,892.5,54.71517157059822,37.30795430916377,53.76172040257977,0.6612903225806451,0.24193548387096775,40.0,38.00432638715649,66.19115885770637,7902.834672624431,0.5741601604053469,0.3333333333333333,0,regular_192.csv
63.745019920318725,941.25,84.8436061232666,33.600507181294695,40.761973229205445,0.38461538461538464,0.15384615384615385,60.0,28.637708413825052,100.15963589551379,9011.163561393256,0.2859206521447404,0.2,0,regular_193.csv
52.601809954751126,1140.6451612903227,74.5712685254188,56.89756878227165,101.45606602531628,0.9333333333333333,0.5333333333333333,40.0,71.73407682390412,78.77393816062096,17752.435525903595,0.9106321011606341,0.23333333333333334,0,regular_194.csv
50.53908355795148,1187.2,35.272652296077766,28.682473917340246,52.08688393694587,0.8260869565217391,0.21739130434782608,40.0,36.64575218383561,31.878787443171063,3670.0781071219735,1.1495340671022198,0.23584905660377356,0,regular_196.csv
78.09110629067244,768.3333333333334,45.43004390146337,30.80333799294273,44.05026142845118,0.6170212765957447,0.1276595744680851,40.0,31.09587388331082,53.75194102004462,5251.057700348564,0.5785069951560422,0.23333333333333334,0,regular_197.csv
77.22772277227723,776.9230769230769,104.76234022297365,28.632755905497497,43.48458452036872,0.6818181818181818,0.09090909090909091,40.0,30.748244591432293,114.01029386611546,11013.21873399893,0.2696970909270751,0.09900990099009901,0,regular_198.csv
67.91338582677164,883.4782608695652,69.69553012004828,40.06914439041507,63.61649804515658,0.7647058823529411,0.29411764705882354,40.0,44.705882352941174,58.91757188493607,8274.835785929907,0.758786910639328,0.19685039370078738,0,regular_199.csv
69.99195494770716,857.2413793103449,48.770861264102464,34.954515900212115,53.1207886031277,0.6727272727272727,0.2727272727272727,40.0,37.53037337437284,56.88091082717404,6706.552054703217,0.6598061252641413,0.23333333333333334,0,regular_2.csv
64.52922077922078,929.811320754717,79.96439221793604,26.832815729997478,38.781438859330635,0.58,0.12,40.0,27.3700566312896,110.93926266205307,9539.17560681949,0.24671208348179843,0.2,0,regular_20.csv
59.475806451612904,1008.8135593220339,58.486120206616135,32.735018720843634,50.10334148124461,0.7068965517241379,0.1724137931034483,40.0,35.398193522231274,74.50350924229919,8285.289752896628,0.4751211571405288,0.2,0,regular_200.csv
64.21052631578948,934.4262295081967,73.87460776659758,67.95912724687007,82.50321000432012,0.6101694915254238,0.288135593220339,40.0,58.33660953030224,85.34836600328794,15641.783424559791,0.6835117327032939,0.2,0,regular_201.csv
55.851063829787236,1074.2857142857142,41.007714555449496,25.999894481161842,42.86067004885758,0.7037037037037037,0.14814814814814814,40.0,30.28896044483092,49.88876515698589,4747.194165401808,0.6071298888541357,0.2,0,regular_202.csv
60.0,1000.0,80.0,--,,,,80.0,,,,,,0,regular_204.csv
62.72401433691756,956.5714285714286,67.18600437348145,26.880860201289885,48.19315973414993,0.7741935483870968,0.22580645161290322,40.0,33.96760408022757,65.83174719393084,7025.0621223304815,0.5159760378250923,0.23333333333333334,0,regular_205.csv
58.41446453407511,1027.142857142857,59.57331274855155,40.443359095462796,74.83314773547883,0.8703703703703703,0.48148148148148145,60.0,52.91243380886483,65.73213297846414,10926.60732921841,0.8049705891363752,0.0,0,regular_206.csv
56.29397967161846,1065.8333333333333,130.50915251004002,74.07170366577657,99.06226997870246,0.7111111111111111,0.4,80.0,70.00246909225663,172.0591342504441,37839.114492512716,0.40685122238475957,0.3333333333333333,0,regular_207.csv
88.38821490467937,678.8235294117648,20.54617552537998,27.39739556875101,35.276684147527874,0.4444444444444444,0.1111111111111111,0.0,24.922376061126993,16.024672335395508,1254.6670007241587,1.555250275294436,0.2166377816291161,0,regular_21.csv
53.77008652657602,1115.8620689655172,74.53382668196578,68.50149938783343,85.02722875426218,0.5555555555555556,0.25925925925925924,40.0,60.08681419458739,62.45107824698665,11788.783502349836,0.9621421419971506,0.2,0,regular_211.csv
62.123493975903614,965.8181818181819,30.906951797637493,22.5659115286431,32.50544221488004,0.5471698113207547,0.03773584905660377,40.0,22.97862241152955,36.764866290773135,2654.0362620665182,0.6250158025815121,0.3333333333333333,0,regular_212.csv
66.11570247933884,907.5,65.52671211040578,50.73446000345161,66.2351626720547,0.7096774193548387,0.20967741935483872,40.0,46.75527982449919,68.66043972587619,10085.260344075285,0.6809638856256617,0.13333333333333333,0,regular_213.csv
70.06369426751593,856.3636363636364,34.44962785726621,26.670271975500373,41.371825038022486,0.6511627906976745,0.13953488372093023,40.0,29.25429803444909,39.323649093671165,3614.043422214422,0.7439365040808825,0.23333333333333334,0,regular_214.csv
53.32302936630603,1125.2173913043478,190.67088798143646,48.207540303864924,63.81792281739725,0.6818181818181818,0.20454545454545456,80.0,44.83210183977436,261.4264746594969,36820.403148837504,0.17149028956676,0.13333333333333333,0,regular_216.csv
66.5137614678899,902.0689655172414,60.42260996912968,31.42045349703253,48.10702354423639,0.6785714285714286,0.19642857142857142,40.0,34.0130527165975,79.06178157695695,8448.15904678644,0.4302085285478922,0.26666666666666666,0,regular_217.csv
62.88109756097561,954.1818181818181,94.78570872506253,36.021432645378795,54.39200829200679,0.6792452830188679,0.2830188679245283,40.0,38.44614528890575,125.24891556750738,15127.83050164494,0.3069579094933067,0.13333333333333333,0,regular_218.csv
59.19583023082651,1013.5849056603773,76.89969795614165,33.625021349374144,58.47741310230177,0.7647058823529411,0.39215686274509803,40.0,41.25669123086245,97.23276155320193,12602.505278797098,0.4243085413992733,0.23333333333333334,0,regular_219.csv
60.53811659192825,991.1111111111111,157.51151241483865,39.992309910531645,56.011203361120394,0.6078431372549019,0.2549019607843137,100.0,39.4658686287345,218.68433270411074,27113.726341128004,0.18046957521247536,0.23333333333333334,0,regular_22.csv
76.01351351351352,789.3333333333334,51.15553624866901,27.883719733035527,42.36265566031708,0.6621621621621622,0.10810810810810811,40.0,29.952482455704953,65.80068183331935,6191.745383138796,0.4552001836634158,0.16666666666666666,0,regular_220.csv
75.17347725520432,798.1538461538462,90.78956747407808,26.499856196456133,38.047589248453676,0.5714285714285714,0.1111111111111111,40.0,26.899962113415697,121.69790650818801,10284.534714269168,0.221038823799371,0.2,0,regular_221.csv
58.50234009360375,1025.6,98.55272700438076,34.076661171028725,49.417661449707374,0.5789473684210527,0.3157894736842105,40.0,34.65700554348279,129.862488532978,14139.19322122228,0.2668746451342013,0.15600624024961,0,regular_222.csv
53.13351498637602,1129.2307692307693,63.05815855975137,62.02492573749994,80.0,0.7105263157894737,0.2894736842105263,40.0,56.39197994096367,57.46250132192077,10180.092930046,0.9813700873381801,0.23333333333333334,0,regular_223.csv
59.53408110440034,1007.8260869565217,118.13612346482672,51.296125750458025,70.64330251677218,0.6904761904761905,0.2619047619047619,60.0,49.94781857597852,156.66160072863147,24582.664725964572,0.3188261727422147,0.23333333333333334,0,regular_224.csv
55.45023696682465,1082.051282051282,145.48203673023298,68.59943405700353,105.38445024262914,0.7058823529411765,0.5882352941176471,80.0,73.84637565400101,163.63517527791902,37962.58032904557,0.4512866841043184,0.2,0,regular_226.csv
80.88235294117646,741.8181818181819,48.73269983345732,29.65909082539457,43.74614828983322,0.6470588235294118,0.11764705882352941,40.0,30.888421439239554,37.573457465108966,3646.0846473411475,0.8220808922874028,0.1,0,regular_227.csv
60.32608695652174,994.5945945945946,62.49733376343626,26.940740328354995,38.76893476780479,0.5757575757575758,0.12121212121212122,0.0,27.292921816236852,71.39177853395017,6121.362591685729,0.38229782723871736,0.2,0,regular_23.csv
69.4557270511779,863.859649122807,50.740287670246225,66.19172385782255,82.73115763993904,0.7407407407407407,0.12962962962962962,0.0,58.49741766778876,39.783363977707005,7311.190006489023,1.4703989763301153,0.3,0,regular_230.csv
60.483870967741936,992.0,29.93325909419153,32.65986323710904,51.63977794943222,0.6666666666666666,0.3333333333333333,40.0,35.27668414752787,23.094010767585033,2559.393091163094,1.527525231651946,0.20161290322580647,0,regular_231.csv
65.40084388185655,917.4193548387096,71.0732353750731,30.94252736930195,51.84592558726288,0.76,0.24,40.0,36.66060555964672,95.63932245682211,11015.037951277947,0.38332146880481854,0.10548523206751054,0,regular_232.csv
63.85281385281385,939.6610169491526,82.13189272356776,41.05113207637801,64.01754145572203,0.7368421052631579,0.3333333333333333,40.0,45.22370101254182,99.74544393464134,14171.27877473125,0.45339114478426557,0.3,0,regular_234.csv
85.17350157728707,704.4444444444445,45.4877544232416,48.42330354829802,58.35849797342531,0.5571428571428572,0.07142857142857142,0.0,41.26371138847087,49.981220963273735,6479.2542305176485,0.8255843013277225,0.16666666666666666,0,regular_235.csv
79.82261640798227,751.6666666666666,46.636895265444075,32.17685703953496,50.4626482979187,0.7183098591549296,0.2112676056338028,40.0,35.680256977056935,55.882666775515105,6264.046445489121,0.6384852233410268,0.23333333333333334,0,regular_237.csv
,,,--,,,,,,,,,,0,regular_238.csv
47.40406320541761,1265.7142857142858,59.727271315333915,31.878787443171063,47.18142596956708,0.6521739130434783,0.17391304347826086,40.0,33.27152429514607,77.77627747825356,8129.610225833794,0.4277849927241487,0.13333333333333333,0,regular_239.csv
60.45865184155664,992.4137931034483,109.78521891634101,76.16540941033058,120.46692783396772,0.8771929824561403,0.631578947368421,80.0,85.18153626971093,131.34997621299442,35150.00082766078,0.6485081971509633,0.13333333333333333,0,regular_24.csv
74.68879668049792,803.3333333333334,25.603819159562025,18.856180831641268,32.65986323710904,0.6666666666666666,0.0,0.0,23.09401076758503,22.60776661041756,1640.238108189238,1.0215078369104982,0.20746887966804978,0,regular_240.csv
61.87766714082503,969.6551724137931,40.89370229068578,24.484480715718014,38.17254061682111,0.6428571428571429,0.08928571428571429,40.0,26.987336410446513,50.706739881279645,4299.080571638191,0.5322238517726109,0.26666666666666666,0,regular_241.csv
31.914893617021278,1880.0,0.0,--,,,,0.0,,,,,,0,regular_241.csv
60.483870967741936,992.0,68.03920438492305,41.70455999791105,64.20306767051778,0.7627118644067796,0.3389830508474576,40.0,45.3882988564503,82.87286359043141,11816.969761223472,0.547685899702528,0.1,0,regular_243.csv
81.16654954321855,739.2207792207793,31.324287650246934,26.099107933089343,35.24351377428044,0.5,0.09210526315789473,40.0,24.918148555296455,36.271903307230595,2839.4615254615564,0.6869821069006093,0.3333333333333333,0,regular_244.csv
71.26696832579185,841.9047619047619,19.424836242258227,22.423415738042277,29.621265247094183,0.45161290322580644,0.03225806451612903,0.0,20.945397523545708,18.110540448539613,1191.708098069851,1.1565307828919424,0.36666666666666664,0,regular_245.csv
51.526717557251914,1164.4444444444443,59.162884594822174,27.75334094995227,53.25752187591567,0.8636363636363636,0.22727272727272727,40.0,37.63680280815354,73.50718186084927,8691.452665351579,0.5120153140872798,0.2,0,regular_246.csv
60.993975903614455,983.7037037037037,49.00099380308512,24.129826371320185,32.344301602505595,0.4807692307692308,0.057692307692307696,40.0,22.844988315257687,30.711484273349434,2204.1523993501896,0.743858164324605,0.23333333333333334,0,regular_247.csv
74.76635514018692,802.5,47.893110151670044,24.997041245033724,35.082320772281165,0.5384615384615384,0.07692307692307693,0.0,24.80694691784169,49.56616521103696,3862.855923366478,0.5004814637610475,0.27258566978193144,0,regular_248.csv
58.03955288048151,1033.7777777777778,88.42545859872632,52.726135373967274,96.6091783079296,0.8333333333333334,0.6428571428571429,80.0,68.22996994126511,90.69397347892982,19440.323260171463,0.7523098539410275,0.26666666666666666,0,regular_249.csv
73.36108220603538,817.8723404255319,79.91847362429603,38.353617821530214,57.619441163551734,0.7,0.25,40.0,40.441315507782384,100.83402203621549,12810.976586290299,0.4010681582577109,0.3,0,regular_25.csv
68.7960687960688,872.1428571428571,26.640080284245023,26.483114845139088,37.755192297941555,0.5636363636363636,0.10909090909090909,0.0,26.69199898691282,26.691998986912832,2238.267929592305,0.9999999999999996,0.26666666666666666,0,regular_250.csv
56.552962298025136,1060.952380952381,68.30636600777565,39.98749804626441,64.8074069840786,0.75,0.4,60.0,45.776631592986384,85.20269948775098,12253.130532448165,0.5372673855194856,0.23333333333333334,0,regular_252.csv
,,,--,,,,,,,,,,0,regular_253.csv
63.829787234042556,940.0,51.38093031466052,44.84880134590099,55.335964485289686,0.5689655172413793,0.1206896551724138,0.0,39.10107637396768,51.04613100992127,6270.489085789921,0.7659949069669558,0.23333333333333334,0,regular_254.csv
76.30813953488372,786.2857142857143,67.57369371014619,20.93820203595022,31.059714782221377,0.5588235294117647,0.014705882352941176,40.0,21.95859582932952,89.15889164002375,6150.622871272811,0.24628610142426027,0.16666666666666666,0,regular_256.csv
50.63868613138686,1184.8648648648648,55.293889092083994,23.808761892571038,33.806170189140666,0.5428571428571428,0.05714285714285714,0.0,23.890908526133565,19.225832961440826,1443.0045580026238,1.2426462132511489,0.13333333333333333,0,regular_258.csv
